ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,RejectionReason
45803940.0,34111.0,765,HYUNDAI,Tucson,1996,Jeep,Yes,Diesel,2,102900 km,4,Automatic,Front,,Left wheel,White,4.0,Invalid or Empty value in 'Doors'
45642692.0,32929.0,1018,BMW,X5 35d,1997,Jeep,Yes,Diesel,3.0 Turbo,170100 km,6,Tiptronic,4x4,4-May,,Black,12.0,Invalid or Empty value in 'Wheel'
45765147.0,314.0,475,FIAT,500,2022,Sedan,Yes,Petrol,1.4,721800 km,4,Automatic,,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Drive wheels'
45689832.0,5802.0,874,MITSUBISHI,Mirage,2013,Hatchback,No,Petrol,1,,3,Automatic,Front,4-May,Right-hand drive,Blue,6.0,Invalid or Empty value in 'Mileage'
45810295.0,1176.0,1080,PORSCHE,Cayenne,2021,Jeep,Yes,Petrol,3.6,676300 km,6,Automatic,,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Drive wheels'
45777019.0,17249.0,697,HYUNDAI,Elantra,2008,Sedan,No,Petrol,1.8,399000 km,4,Automatic,Front,4-May,Left wheel,Silver,,Invalid or Empty value in 'Airbags'
45767409.0,30734.0,1053,MERCEDES-BENZ,E 350,1998,Sedan,Yes,Diesel,3.5,97423 km,6,Automatic,4x4,4-May,,Black,12.0,Invalid or Empty value in 'Wheel'
41645702.0,42024.0,-,TOYOTA,Prius,1987,Hatchback,No,Petrol,1.8,24700 km,4,Automatic,Front,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
,14834.0,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,190000 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid ID format (not an integer)
45770177.0,9408.0,585,HYUNDAI,Elantra,2010,Jeep,Yes,,1.8,678700 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Fuel type'
45765176.0,314.0,650,FIAT,500,2022,Sedan,Yes,Petrol,1.4,708100 km,4,Automatic,Front,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45790378.0,17249.0,-,FORD,C-MAX,2006,Hatchback,Yes,Hybrid,2,381900 km,4,Automatic,Front,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45729812.0,33550.0,971,SSANGYONG,REXTON,1995,Jeep,Yes,Diesel,,213800 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Engine volume'
45586347.0,5200.0,1236,HONDA,FIT,2021,Hatchback,No,Petrol,,573700 km,4,Automatic,Front,4-May,Right-hand drive,White,4.0,Invalid or Empty value in 'Engine volume'
45787620.0,8154.0,1677,FORD,Transit,2021,,No,Diesel,2.0 Turbo,578500 km,4,Manual,Front,4-May,Left wheel,Blue,2.0,Invalid or Empty value in 'Category'
,11133.0,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,40122 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid ID format (not an integer)
45733319.0,15367.0,765,HYUNDAI,Sonata,2006,Sedan,Yes,LPG,2,384500 km,4,Automatic,Front,4-May,,Silver,4.0,Invalid or Empty value in 'Wheel'
45650550.0,13799.0,-,SATURN,Vue,2010,Jeep,No,Hybrid,2.4,436700 km,4,Automatic,Front,4-May,Left wheel,Blue,,Invalid or Empty value in 'Airbags'
45815365.0,7213.0,-,MAZDA,Demio evropuli,2019,Hatchback,No,CNG,1.4,621300 km,4,Manual,Front,4-May,Left wheel,Blue,4.0,Duplicate ID
45764434.0,314.0,862,FORD,Escape,2022,Jeep,Yes,Hybrid,2.5,594200,4,Automatic,4x4,4-May,Left wheel,Green,,Invalid or Empty value in 'Airbags'
45798224.0,34406.0,880,HYUNDAI,Elantra,1996,,Yes,Petrol,1.6,76100 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Category'
26465408.0,43000.0,-,AUDI,Q7,1986,Jeep,Yes,Diesel,3,0 km,6,Tiptronic,4x4,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
45593732.0,50.0,-,MERCEDES-BENZ,Sprinter Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂÃ©ÂÂ¿Ã¢ÂÂ¨Ã¥ÂÂ Ã©ÂÂ¿Ã¦Â¨Â¶Ã¥ÂÂ¬Ã©ÂÂ¿Ã¦Â¤ÂºÃ¥ÂÂ©,2022,Goods wagon,No,Diesel,2.2 Turbo,728000 km,4,Manual,Rear,4-May,Left wheel,White,2.0,Illegal characters in 'Model'
45041479.0,47042.0,-,MERCEDES-BENZ,S 550,1988,Sedan,Yes,Petrol,5.5,0 km,8,Tiptronic,4x4,4-May,Left wheel,Black,8.0,Duplicate ID
45764866.0,7840.0,-,BMW,520,2003,Sedan,Yes,CNG,2.5,,6,Tiptronic,Rear,4-May,Left wheel,Silver,8.0,Invalid or Empty value in 'Mileage'
45815350.0,784.0,765,LEXUS,NX 200,2021,Jeep,Yes,Petrol,2,597400 km,4,Automatic,4x4,4-May,Left wheel,Grey,12.0,Duplicate ID
45434063.0,9408.0,-,HONDA,FIT,2017,,No,Petrol,1.3,464800 km,4,Variator,Front,4-May,Right-hand drive,Silver,4.0,Invalid or Empty value in 'Category'
45813815.0,8467.0,-,FORD,,2019,Microbus,No,Diesel,2.0 Turbo,558778 km,4,Manual,Front,4-May,Left wheel,Blue,2.0,Invalid or Empty value in 'Model'
45786890.0,1600.0,-,VAZ,2121 (Niva),2020,Jeep,No,CNG,1.7,595200 km,4,Manual,4x4,2-Mar,Left wheel,Purple,0.0,Illegal characters in 'Model'
45807008.0,251.0,915,JEEP,Grand Cherokee,2022,Jeep,Yes,Diesel,3,734600 km,6,Automatic,4x4,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45689015.0,16308.0,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,433000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8.0,Duplicate ID
45767126.0,7840.0,-,VAZ,2121 (Niva),2016,Jeep,No,Petrol,1.6,559600 km,4,Manual,Rear,4-May,Left wheel,White,0.0,Illegal characters in 'Model'
,39201.0,-,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,124000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,10.0,Invalid ID format (not an integer)
45759113.0,39201.0,1811,LEXUS,,1987,Jeep,Yes,Petrol,4.6,43600 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Model'
45810164.0,,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,163862 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Price'
45809531.0,19306.0,501,TOYOTA,Aqua,2002,Hatchback,Yes,Petrol,,332100 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Engine volume'
45806737.0,12544.0,1872,VOLKSWAGEN,"1500,1600 Schtufenheck",2009,Sedan,Yes,Petrol,3.6,553000 km,6,Automatic,Front,4-May,Left wheel,Grey,12.0,Illegal characters in 'Model'
45648285.0,9722.0,609,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,,514500 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Engine volume'
45815435.0,862.0,891,LEXUS,IS 200,2022,Sedan,,Petrol,2,864400 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Leather interior'
45794001.0,3500.0,-,OPEL,Corsa,2015,Sedan,No,Petrol,1.4,573900 km,4,Manual,,4-May,Left wheel,Green,2.0,Invalid or Empty value in 'Drive wheels'
45784789.0,19757.0,-,TOYOTA,Prius C,2005,Sedan,Yes,Hybrid,1.5,384500 km,4,Automatic,Front,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
,7840.0,2570,MERCEDES-BENZ,B 200,2008,Hatchback,Yes,Petrol,1.7,87000 km,4,Tiptronic,Front,4-May,Right-hand drive,Black,12.0,Invalid ID format (not an integer)
45765860.0,,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Price'
45706018.0,30734.0,1405,BMW,335,2002,Cabriolet,Yes,Petrol,3.0 Turbo,146370 km,6,Tiptronic,Rear,2-Mar,Left wheel,Black,7.0,Duplicate ID
45770326.0,314.0,1017,MERCEDES-BENZ,E 300,2022,,Yes,Petrol,2,584800 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Category'
45700610.0,17876.0,586,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.8,314700 km,4,Tiptronic,Front,4-May,Left wheel,,6.0,Invalid or Empty value in 'Color'
45802177.0,,915,HYUNDAI,H1,2014,Minivan,Yes,Diesel,3,114142 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Price'
45811321.0,10976.0,-,KIA,Picanto,2015,Hatchback,No,Petrol,,479700 km,4,Manual,Front,4-May,Left wheel,Silver,2.0,Invalid or Empty value in 'Engine volume'
45815366.0,23521.0,-,FORD,Transit,2001,Microbus,No,Diesel,2.5,207800 km,4,Manual,Rear,4-May,Left wheel,White,2.0,Duplicate ID
42427923.0,40.0,-,HONDA,FIT,2022,,No,Petrol,1.3,714600 km,4,Variator,Front,4-May,Right-hand drive,Black,4.0,Invalid or Empty value in 'Category'
45815908.0,3293.0,585,HYUNDAI,Elantra,2020,Sedan,Yes,Petrol,1.8,575245 km,,Automatic,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Cylinders'
45766489.0,2744.0,640,SUBARU,XV,2020,Jeep,Yes,,2,651100 km,4,Automatic,4x4,4-May,Left wheel,Grey,0.0,Invalid or Empty value in 'Fuel type'
45727061.0,25512.0,639,SSANGYONG,Korando,1996,Jeep,Yes,Diesel,2,150100 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Duplicate ID
45780976.0,18817.0,-,TOYOTA,Prius,2003,Hatchback,No,Petrol,1.8,290700 km,4,,Front,4-May,Left wheel,Silver,8.0,Invalid or Empty value in 'Gear box type'
45816449.0,6115.0,1236,HONDA,FIT,2014,Hatchback,,Hybrid,1.3,620131 km,4,Automatic,Front,4-May,Right-hand drive,White,8.0,Invalid or Empty value in 'Leather interior'
45810402.0,,629,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,1.6,135039 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Price'
45792249.0,26343.0,890,KIA,Optima,1996,,Yes,Petrol,2,318400 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Category'
45766501.0,21639.0,810,,Corolla,2003,Sedan,No,Petrol,1.8,331800 km,4,,Front,4-May,Left wheel,Grey,10.0,Invalid or Empty value in 'Manufacturer'
45797384.0,28357.0,777,HYUNDAI,H1,1998,Minivan,Yes,Diesel,,197100 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Engine volume'
45802910.0,44711.0,891,HYUNDAI,Santa FE,1991,Jeep,Yes,Diesel,2,0 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Duplicate ID
45769784.0,,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Price'
45773153.0,549.0,781,SUBARU,Forester,2021,Jeep,Yes,Petrol,2.5,684500 km,4,,4x4,4-May,Left wheel,Blue,0.0,Invalid or Empty value in 'Gear box type'
45757918.0,37006.0,-,BMW,328,1993,Sedan,,Petrol,2.0 Turbo,40234 km,,Tiptronic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Leather interior'
45762367.0,3607.0,1077,KIA,Avella,2019,Sedan,Yes,Petrol,2,,4,Automatic,Front,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Mileage'
,13764.0,418,NISSAN,March,2014,Hatchback,Yes,Petrol,1.2,50000 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid ID format (not an integer)
44149949.0,23991.0,831,FORD,Fusion SE,2002,Sedan,No,Petrol,1.5 Turbo,265400 km,,Automatic,Front,4-May,Left wheel,Carnelian red,8.0,Invalid or Empty value in 'Cylinders'
42412373.0,15367.0,781,CHEVROLET,Trax,2007,Jeep,Yes,Petrol,1.4,468700 km,4,Automatic,4x4,4-May,Left wheel,Black,8.0,Duplicate ID
,11290.0,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,124839 km,4,Automatic,Front,4-May,Left wheel,Blue,6.0,Invalid ID format (not an integer)
45769143.0,188.0,1185,FORD,Escape,2022,Jeep,Yes,Hybrid,2.5,654200 km,4,Automatic,Front,4-May,Left wheel,Black,0.0,Duplicate ID
45779350.0,52059.0,-,LEXUS,IS 250,2015,Sedan,Yes,Petrol,2.5,93000 km,6,Automatic,,4-May,Left wheel,Brown,12.0,Invalid or Empty value in 'Drive wheels'
45769463.0,6429.0,749,HYUNDAI,,2014,Jeep,Yes,Petrol,2.4,0 km,4,Automatic,Front,4-May,Left wheel,Silver,0.0,Invalid or Empty value in 'Model'
45803441.0,10515.0,639,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,427300,4,Automatic,Front,4-May,Left wheel,Silver,,Invalid or Empty value in 'Airbags'
45416515.0,35438.0,-,BMW,X6,1994,Jeep,Yes,Petrol,4.4 Turbo,115000 km,8,Tiptronic,4x4,4-May,Left wheel,Silver,12.0,Duplicate ID
45720276.0,15681.0,1055,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5 Turbo,412400 km,6,Automatic,4x4,4-May,Left wheel,Black,0.0,Duplicate ID
45813938.0,470.0,1273,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Petrol,3.5,697600 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0,Duplicate ID
45810134.0,11964.0,761,CHEVROLET,Lacetti,2012,Sedan,,Petrol,1.8,500800 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Leather interior'
43719159.0,13998.0,707,MITSUBISHI,Outlander,2011,Jeep,Yes,Petrol,2,,4,Tiptronic,4x4,4-May,Left wheel,Black,8.0,Invalid or Empty value in 'Mileage'
45730077.0,,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,55510 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Price'
45761056.0,470.0,530,NISSAN,Juke,2022,Jeep,Yes,Petrol,,720900 km,4,Automatic,4x4,4-May,Left wheel,Blue,0.0,Invalid or Empty value in 'Engine volume'
45802045.0,15289.0,836,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,350600 km,4,Automatic,Front,4-May,,Black,4.0,Invalid or Empty value in 'Wheel'
45764881.0,16621.0,1172,MERCEDES-BENZ,E 350,2009,,Yes,Diesel,3.5,379913 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Category'
45782226.0,11604.0,490,HONDA,Insight EX,2014,Hatchback,No,Hybrid,1.3,474500 km,4,Variator,Front,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
45764993.0,706.0,1234,MAZDA,CX-9,2020,Sedan,Yes,Petrol,3.7,605100 km,6,,4x4,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Gear box type'
45677435.0,12074.0,761,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,549500,4,Automatic,,4-May,Left wheel,Red,6.0,Invalid or Empty value in 'Drive wheels'
45809937.0,15577.0,639,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,459200 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Duplicate ID
45803025.0,33243.0,765,HYUNDAI,Santa FE,1998,,Yes,Diesel,2,183300 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Category'
41337510.0,40.0,-,HONDA,,2022,Hatchback,No,Petrol,1.5,701700 km,4,Automatic,Front,4-May,Right-hand drive,Grey,4.0,Invalid or Empty value in 'Model'
45449784.0,7527.0,-,AUDI,A4,2014,Sedan,Yes,Petrol,2.0 Turbo,672775 km,4,Tiptronic,4x4,,Left wheel,Silver,6.0,Invalid or Empty value in 'Doors'
45725946.0,16408.0,707,SSANGYONG,Actyon,2009,Sedan,Yes,Diesel,2,395700 km,4,Automatic,Front,4-May,,Black,4.0,Invalid or Empty value in 'Wheel'
45012965.0,65858.0,919,LAND ROVER,Land Rover Sport,,Jeep,Yes,Diesel,3.0 Turbo,110000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Prod. year'
45018377.0,22266.0,585,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.8,377699 km,,Variator,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Cylinders'
45765403.0,470.0,645,LEXUS,CT 200h,2017,Hatchback,Yes,Hybrid,1.8,602200 km,4,Automatic,Front,4-May,Left wheel,Silver,0.0,Duplicate ID
45656016.0,470.0,586,TOYOTA,Prius,2022,,Yes,Hybrid,1.8,609600 km,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Category'
45805949.0,18817.0,585,TOYOTA,Prius,2003,Sedan,No,Hybrid,1.8,471600 km,4,Automatic,Front,,Left wheel,Silver,8.0,Invalid or Empty value in 'Doors'
45803024.0,32744.0,765,HYUNDAI,Santa FE,1996,Jeep,Yes,,2,64500 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Fuel type'
45813342.0,6586.0,645,LEXUS,CT 200h,2018,Hatchback,Yes,Hybrid,1.8,587273 km,4,Automatic,Front,4-May,Left wheel,Black,0.0,Duplicate ID
45646198.0,22894.0,1273,MERCEDES-BENZ,ML 350,2002,,Yes,Diesel,3.5,225500 km,6,Automatic,4x4,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Category'
45807165.0,2700.0,-,OPEL,Vectra,2019,Sedan,No,CNG,1.6,695600 km,4,Automatic,Front,4-May,Left wheel,Beige,,Invalid or Empty value in 'Airbags'
45766496.0,15994.0,1172,MERCEDES-BENZ,E 350,2003,,Yes,Diesel,3.5,219403 km,6,Automatic,Rear,2-Mar,Left wheel,Silver,12.0,Invalid or Empty value in 'Category'
45764212.0,53000.0,-,FORD,Mustang,2015,Cabriolet,No,Petrol,3.7,63000 km,6,Tiptronic,Rear,,Left wheel,Red,8.0,Invalid or Empty value in 'Doors'
45769634.0,4547.0,1850,MERCEDES-BENZ,E 350,2022,Sedan,,Diesel,3.5,602700 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Leather interior'
44386119.0,7527.0,-,MERCEDES-BENZ,S 430,2016,Sedan,Yes,Petrol,4.3,610500 km,8,Tiptronic,,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Drive wheels'
,20071.0,502,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.5,77000 km,4,Variator,Front,4-May,Left wheel,Black,10.0,Invalid ID format (not an integer)
45798179.0,,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,151382 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Price'
45792240.0,14113.0,641,KIA,Optima,2011,Sedan,Yes,Petrol,2,462800 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Duplicate ID
45815375.0,11917.0,-,LEXUS,RX 300,2017,Jeep,Yes,Petrol,3.0 Turbo,595572 km,6,Automatic,4x4,4-May,Left wheel,Silver,8.0,Duplicate ID
,10976.0,-,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0 Turbo,190000 km,4,Tiptronic,4x4,4-May,Left wheel,White,2.0,Invalid ID format (not an integer)
45283371.0,11604.0,-,MERCEDES-BENZ,C 200,2010,Sedan,No,Diesel,2.2,580500 km,4,Tiptronic,Rear,4-May,Left wheel,Silver,0.0,Duplicate ID
45809726.0,36235.0,585,HONDA,Civic,1990,Sedan,Yes,Petrol,1.8,80600 km,4,Automatic,Front,,Left wheel,Blue,4.0,Invalid or Empty value in 'Doors'
45782039.0,6899.0,1841,MERCEDES-BENZ,E 220,2016,Sedan,No,,2.2 Turbo,580000 km,4,Manual,Rear,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Fuel type'
45760004.0,7840.0,-,OPEL,Astra,2018,Goods wagon,No,Petrol,1.6,499100 km,4,Manual,Front,4-May,,Blue,4.0,Invalid or Empty value in 'Wheel'
45730256.0,25004.0,528,HYUNDAI,Elantra,2003,Sedan,Yes,Petrol,1.6,333100 km,4,Automatic,Front,,Left wheel,White,4.0,Invalid or Empty value in 'Doors'
,549.0,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269013 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid ID format (not an integer)
45793937.0,6586.0,-,MERCEDES-BENZ,E 200,2017,Sedan,Yes,Petrol,2,602300 km,4,Manual,Rear,4-May,Left wheel,Blue,6.0,Duplicate ID
45804630.0,38894.0,770,HYUNDAI,Tucson,1991,Jeep,Yes,Diesel,1.7,160800 km,4,Automatic,Front,,Left wheel,Grey,4.0,Invalid or Empty value in 'Doors'
45624591.0,600.0,-,DAIHATSU,Mira,2022,Hatchback,No,Petrol,0.7,638900 km,3,Automatic,,4-May,Right-hand drive,Black,2.0,Invalid or Empty value in 'Drive wheels'
45768954.0,9879.0,1018,MERCEDES-BENZ,E 350,2018,Sedan,Yes,Diesel,3,526300 km,6,Automatic,Rear,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45781963.0,26030.0,-,TOYOTA,Camry,1999,Sedan,Yes,Hybrid,2.5,335400 km,4,Automatic,Front,,Left wheel,Grey,8.0,Invalid or Empty value in 'Doors'
45760741.0,47.0,1017,MERCEDES-BENZ,GLA 250,2022,Jeep,Yes,Petrol,2,714100 km,4,,Front,4-May,Left wheel,Silver,0.0,Invalid or Empty value in 'Gear box type'
45091879.0,13799.0,333,FORD,Fusion HYBRID SE,2011,Sedan,No,Hybrid,2,516400 km,4,Automatic,Front,4-May,,Red,8.0,Invalid or Empty value in 'Wheel'
45800897.0,20385.0,-,MERCEDES-BENZ,Sprinter,2005,Microbus,Yes,,2.9 Turbo,223400 km,5,Manual,Rear,4-May,Left wheel,White,1.0,Invalid or Empty value in 'Fuel type'
45720420.0,21000.0,810,VOLKSWAGEN,Jetta Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂªÃ©ÂÂ¿Ã¦Â¿ÂÃ¥ÂÂ¬Ã©ÂÂ¿?2016,2008,Yes,Petrol,1.8 Turbo,45707 km,468600 km,Manual,Front,4-May,Left wheel,Grey,6,,Illegal characters in 'Model'
45815399.0,251.0,345,TOYOTA,Prius,2022,Hatchback,Yes,Hybrid,1.5,743300 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Duplicate ID
45748471.0,9095.0,1185,NISSAN,Altima,2013,Sedan,Yes,Hybrid,2.5,733200 km,4,Automatic,Front,4-May,Left wheel,Blue,,Invalid or Empty value in 'Airbags'
45767036.0,24462.0,1017,LEXUS,IS 250 TURBO,2001,Sedan,Yes,Petrol,2,253200 km,4,Tiptronic,Rear,,Left wheel,White,0.0,Invalid or Empty value in 'Doors'
45814814.0,13172.0,1024,SUBARU,Forester,2012,Jeep,No,Petrol,2.5,476900 km,4,Tiptronic,4x4,4-May,,Silver,5.0,Invalid or Empty value in 'Wheel'
45766615.0,81539.0,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8,Automatic,,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Drive wheels'
45786759.0,70562.0,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Duplicate ID
45624979.0,3607.0,1104,BMW,,2018,Jeep,Yes,Diesel,3,553600 km,6,Automatic,4x4,4-May,Left wheel,,0.0,Invalid or Empty value in 'Model'
45778048.0,,-,FORD,Taurus,1998,Sedan,No,CNG,3,160000 km,6,Automatic,Front,4-May,Left wheel,Golden,4.0,Invalid or Empty value in 'Price'
45810299.0,25716.0,1079,PORSCHE,Cayman,2000,Jeep,Yes,Petrol,2,296900 km,4,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
45789621.0,5331.0,,MITSUBISHI,Galant,2017,Sedan,No,Petrol,2.0 Turbo,633300 km,4,Tiptronic,Front,4-May,Right-hand drive,Black,6.0,Invalid or Empty value in 'Levy'
45802548.0,98066.0,1176,HYUNDAI,Santa FE,2019,Minivan,Yes,Diesel,,17632 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Engine volume'
45804081.0,4704.0,-,SUZUKI,Grand Vitara,2020,Jeep,Yes,,2.5,530600 km,6,Automatic,Rear,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Fuel type'
45782213.0,12074.0,986,CHEVROLET,Malibu,2013,Sedan,No,Petrol,2.4,530100 km,,Automatic,Front,4-May,Left wheel,White,10.0,Invalid or Empty value in 'Cylinders'
45801991.0,19369.0,707,HYUNDAI,Genesis,2002,Coupe,Yes,Petrol,2,284400 km,4,Automatic,Front,4-May,Left wheel,Red,,Invalid or Empty value in 'Airbags'
45802103.0,30326.0,777,HYUNDAI,H1,1994,Universal,Yes,Diesel,2.5,153100 km,4,Automatic,,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Drive wheels'
45802417.0,21103.0,1104,HYUNDAI,Grandeur,2004,Sedan,Yes,LPG,3,456400 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45668031.0,6899.0,-,VAZ,2121 (Niva),2018,Hatchback,No,Petrol,1.6,601600,4,Manual,4x4,2-Mar,Left wheel,White,2.0,Illegal characters in 'Model'
44644460.0,13485.0,919,CHEVROLET,,2008,Jeep,Yes,Petrol,3,459400 km,10,Tiptronic,4x4,4-May,Left wheel,Silver,10.0,Invalid or Empty value in 'Model'
45808865.0,98282.0,1714,FORD,Explorer,2017,,Yes,Petrol,3.5,20000 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Category'
45816131.0,470.0,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,,6,Automatic,4x4,4-May,Left wheel,Red,12.0,Invalid or Empty value in 'Mileage'
,1411.0,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid ID format (not an integer)
45789459.0,11290.0,-,MERCEDES-BENZ,ML 270,2011,Jeep,No,Diesel,2.7 Turbo,477700 km,,Tiptronic,4x4,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Cylinders'
45809908.0,58172.0,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,26166 km,4,Automatic,Front,4-May,Left wheel,Black,,Invalid or Empty value in 'Airbags'
45781346.0,111332.0,-,TOYOTA,Land Cruiser,2013,Jeep,Yes,Petrol,4.7,180000 km,8,,4x4,4-May,Left wheel,Black,8.0,Invalid or Empty value in 'Gear box type'
45776416.0,7840.0,-,OPEL,Astra,2015,Sedan,No,Diesel,,587800 km,4,Manual,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Engine volume'
45804525.0,22063.0,836,HYUNDAI,Tucson,2001,Jeep,Yes,Diesel,2,416500 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Duplicate ID
